gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	sp_sym	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
LOC105332606	transcription factor GATA-4	11	0.412802075370714	1.43402401561097	0.884792626728111	0.466552345601276	0.566537652382929	5.35420444140214e-132	2.12988110997201e-126	lcl|NW_011935657.1_cds_XP_011433557.1_13746	sp|Q91677|GATA4_XENLA	3.46e-46	NP_001005725.1	2.67e-31	54262117	ECB-GENE-23171730	GATAe	FBgn0038391	3.27e-12	W09C2.1f.1	4.17e-25	elt-1	XP_011433557.1	PREDICTED: transcription factor GATA-4 isoform X3 [Crassostrea gigas]	0
LOC105332606	transcription factor GATA-4	11	0.412802075370714	1.43402401561097	0.884792626728111	0.466552345601276	0.566537652382929	5.35420444140214e-132	2.12988110997201e-126	lcl|NW_011935657.1_cds_XP_011433554.1_13747	sp|Q91677|GATA4_XENLA	1.51e-85	NP_001005725.1	8.97e-68	54262117	ECB-GENE-23171730	GATAe	FBgn0003117	4.92e-23	W09C2.1b.1	2.01e-46	elt-1	XP_011433554.1	PREDICTED: transcription factor GATA-4 isoform X1 [Crassostrea gigas]XP_011433555.1 PREDICTED: transcription factor GATA-4 isoform X1 [Crassostrea gigas]	0
LOC105332606	transcription factor GATA-4	11	0.412802075370714	1.43402401561097	0.884792626728111	0.466552345601276	0.566537652382929	5.35420444140214e-132	2.12988110997201e-126	lcl|NW_011935657.1_cds_XP_011433555.1_13748	sp|Q91677|GATA4_XENLA	1.51e-85	NP_001005725.1	8.97e-68	54262117	ECB-GENE-23171730	GATAe	FBgn0003117	4.92e-23	W09C2.1b.1	2.01e-46	elt-1	XP_011433554.1	PREDICTED: transcription factor GATA-4 isoform X1 [Crassostrea gigas]XP_011433555.1 PREDICTED: transcription factor GATA-4 isoform X1 [Crassostrea gigas]	0
LOC105332606	transcription factor GATA-4	11	0.412802075370714	1.43402401561097	0.884792626728111	0.466552345601276	0.566537652382929	5.35420444140214e-132	2.12988110997201e-126	lcl|NW_011935657.1_cds_XP_011433556.1_13749	sp|Q91677|GATA4_XENLA	2.59e-93	XP_011667273.1	1.66e-73	780035121	ECB-GENE-23171730	GATAe	FBgn0003117	4.57e-23	W09C2.1f.1	4.31e-53	elt-1	XP_011433556.1	PREDICTED: transcription factor GATA-4 isoform X2 [Crassostrea gigas]	0
LOC105333434	heterogeneous nuclear ribonucleoprotein A1	1	0.0815687564219929	3.31550743853116	0.781063005983809	0.104433004504228	0.0107239830284678	4.58653961935884e-9	0.00182450711442247	lcl|NW_011935759.1_cds_XP_011434716.1_14805	sp|P07909|ROA1_DROME	1.06e-63	XP_030828497.1	1.14e-39	1752399464	ECB-GENE-23165006	LOC592907	FBgn0283521	8.18e-6	F42A6.7a.2	1.19e-50	hrp-1	XP_011434716.1	PREDICTED: heterogeneous nuclear ribonucleoprotein A1, A2/B1 homolog isoform X2 [Crassostrea gigas]	5e-131
LOC105333434	heterogeneous nuclear ribonucleoprotein A1	1	0.0815687564219929	3.31550743853116	0.781063005983809	0.104433004504228	0.0107239830284678	4.58653961935884e-9	0.00182450711442247	lcl|NW_011935759.1_cds_XP_011434719.1_14806	sp|Q5RBU8|ROA2_PONAB	3.25e-66	XP_030828496.1	5.72e-41	1752399461	ECB-GENE-23165006	LOC592907	FBgn0283521	7.5e-6	F42A6.7a.2	4.59e-53	hrp-1	XP_011434715.1	PREDICTED: heterogeneous nuclear ribonucleoprotein A1, A2/B1 homolog isoform X1 [Crassostrea gigas]	3e-132
LOC105333434	heterogeneous nuclear ribonucleoprotein A1	1	0.0815687564219929	3.31550743853116	0.781063005983809	0.104433004504228	0.0107239830284678	4.58653961935884e-9	0.00182450711442247	lcl|NW_011935759.1_cds_XP_011434718.1_14807	sp|Q5RBU8|ROA2_PONAB	2.68e-65	XP_030828496.1	1.26e-40	1752399461	ECB-GENE-23165006	LOC592907	FBgn0283521	7.82e-6	F42A6.7a.2	6.29e-52	hrp-1	XP_011434717.1	PREDICTED: heterogeneous nuclear ribonucleoprotein A1, A2/B1 homolog isoform X3 [Crassostrea gigas]	2e-130
LOC105333434	heterogeneous nuclear ribonucleoprotein A1	1	0.0815687564219929	3.31550743853116	0.781063005983809	0.104433004504228	0.0107239830284678	4.58653961935884e-9	0.00182450711442247	lcl|NW_011935759.1_cds_XP_019924945.1_14808	sp|Q5RBU8|ROA2_PONAB	3.92e-66	XP_030828496.1	6.01e-41	1752399461	ECB-GENE-23165006	LOC592907	FBgn0283521	7.34e-6	F42A6.7a.2	4.45e-53	hrp-1	XP_011434715.1	PREDICTED: heterogeneous nuclear ribonucleoprotein A1, A2/B1 homolog isoform X1 [Crassostrea gigas]	3e-132
LOC105333434	heterogeneous nuclear ribonucleoprotein A1	1	0.0815687564219929	3.31550743853116	0.781063005983809	0.104433004504228	0.0107239830284678	4.58653961935884e-9	0.00182450711442247	lcl|NW_011935759.1_cds_XP_011434717.1_14809	sp|Q5RBU8|ROA2_PONAB	7.6e-66	XP_030828497.1	1.08e-40	1752399464	ECB-GENE-23165006	LOC592907	FBgn0283521	8.05e-6	F42A6.7a.2	9.8e-53	hrp-1	XP_011434718.1	PREDICTED: heterogeneous nuclear ribonucleoprotein A1, A2/B1 homolog isoform X4 [Crassostrea gigas]	8e-132
LOC105333434	heterogeneous nuclear ribonucleoprotein A1	1	0.0815687564219929	3.31550743853116	0.781063005983809	0.104433004504228	0.0107239830284678	4.58653961935884e-9	0.00182450711442247	lcl|NW_011935759.1_cds_XP_011434715.1_14810	sp|Q5RBU8|ROA2_PONAB	9.39e-66	XP_030828497.1	1.27e-40	1752399464	ECB-GENE-23165006	LOC592907	FBgn0283521	8.21e-6	F42A6.7a.2	1.19e-52	hrp-1	XP_011434718.1	PREDICTED: heterogeneous nuclear ribonucleoprotein A1, A2/B1 homolog isoform X4 [Crassostrea gigas]	1e-131
LOC105333474	probable sodium/potassium-transporting ATPase subunit beta-3	9	0.214891820098682	9.64677421350003	0.979838709677419	0.219313462487544	0.330527178071109	5.38742711507853e-83	2.14309695666978e-77	lcl|NW_011935759.1_cds_XP_011434772.1_14867	sp|Q9XUY5|AT1B3_CAEEL	7.29e-71	XP_779915.1	4.44e-32	72024490	ECB-GENE-23056027	LOC579450	NA	NA	F55F3.3b.1	4.92e-72	nkb-3	XP_011434772.1	PREDICTED: probable sodium/potassium-transporting ATPase subunit beta-3 [Crassostrea gigas]	0
LOC105333580	5-phosphohydroxy-L-lysine phospho-lyase	3	0.105898550454866	0.591752388076348	0.414316702819957	0.255598072040279	0.0824633239547731	9.24383199895802e-41	3.6771593938575e-35	lcl|NW_011935777.1_cds_XP_011434927.1_14996	sp|Q8TBG4|AT2L1_HUMAN	0	XP_793741.4	0	1752348209	ECB-GENE-23042061	LOC588990	FBgn0036381	1.93e-21	T01B11.2a.2	2.04e-142	eppl-1	XP_011434927.1	PREDICTED: 5-phosphohydroxy-L-lysine phospho-lyase [Crassostrea gigas]	0
LOC105333652	probable serine/threonine-protein kinase DDB_G0280133	14	0.494257128108287	14.4795353600032	1	0.494257128108287	0.81880602400694	1.21741059960746e-46	4.84281066881451e-41	lcl|NW_011935785.1_cds_XP_011435022.1_15082	sp|Q8NBJ4|GOLM1_HUMAN	8e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011435022.1	PREDICTED: ras-interacting protein RIP3 isoform X1 [Crassostrea gigas]	0
LOC105333652	probable serine/threonine-protein kinase DDB_G0280133	14	0.494257128108287	14.4795353600032	1	0.494257128108287	0.81880602400694	1.21741059960746e-46	4.84281066881451e-41	lcl|NW_011935785.1_cds_XP_019925024.1_15083	sp|Q8NBJ4|GOLM1_HUMAN	4.52e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019925024.1	PREDICTED: probable serine/threonine-protein kinase DDB_G0280133 isoform X2 [Crassostrea gigas]	0
LOC105334565	polyubiquitin-C-like	1	0.113891660728145	14.3267080937856	0.998944033790919	0.114012053604179	0.0196231306466537	2.09173259987744e-15	8.32082861300848e-10	lcl|NW_011935873.1_cds_XP_011436382.1_16363	sp|P62976|UBIQP_CRIGR	0	XP_030832581.1	0	1752409801	ECB-GENE-23195093	LOC105436409	FBgn0086558	0	F25B5.4a.2	0	ubq-1	XP_011436382.1	PREDICTED: LOW QUALITY PROTEIN: polyubiquitin-C-like [Crassostrea gigas]	0
LOC105334685	uncharacterized LOC105334685	10	0.206745599515818	0.990632615252053	0.838983050847458	0.246424047907743	0.288697028716045	1.89245128095274e-70	7.52809549757875e-65	lcl|NW_011935883.1_cds_XP_011436538.1_16492	sp|Q8C4U2|TM145_MOUSE	2.29e-13	NA	NA	NA	NA	NA	NA	NA	C15A7.2.1	8.85e-11	C15A7.2	XP_011436538.1	PREDICTED: uncharacterized protein LOC105334685 [Crassostrea gigas]XP_011436539.1 PREDICTED: uncharacterized protein LOC105334685 [Crassostrea gigas]	0
LOC105334685	uncharacterized LOC105334685	10	0.206745599515818	0.990632615252053	0.838983050847458	0.246424047907743	0.288697028716045	1.89245128095274e-70	7.52809549757875e-65	lcl|NW_011935883.1_cds_XP_011436539.1_16493	sp|Q8C4U2|TM145_MOUSE	2.29e-13	NA	NA	NA	NA	NA	NA	NA	C15A7.2.1	8.85e-11	C15A7.2	XP_011436538.1	PREDICTED: uncharacterized protein LOC105334685 [Crassostrea gigas]XP_011436539.1 PREDICTED: uncharacterized protein LOC105334685 [Crassostrea gigas]	0
LOC105334733	calmodulin	1	0.133021646821206	6.56913278185734	0.946497712073214	0.140540906886964	0.0864685800122142	4.20008481255778e-63	1.67077693809624e-57	lcl|NW_011935887.1_cds_XP_011436588.1_16535	sp|Q95NR9|CALM_METSE	1.8e-102	XP_003726932.1	9.73e-103	390348087	ECB-GENE-23150113	LOC591003	FBgn0000253	2.29e-52	T21H3.3a.1	1.65e-102	cmd-1	XP_011436588.1	PREDICTED: calmodulin isoform X2 [Crassostrea gigas]	6e-102
LOC105334733	calmodulin	1	0.133021646821206	6.56913278185734	0.946497712073214	0.140540906886964	0.0864685800122142	4.20008481255778e-63	1.67077693809624e-57	lcl|NW_011935887.1_cds_XP_019925477.1_16536	sp|Q8STF0|CALM_STRIE	8.41e-102	XP_001177619.1	1.1e-102	115699898	ECB-GENE-23150113	LOC591003	FBgn0000253	2.44e-52	T21H3.3a.1	1.01e-101	cmd-1	XP_019925477.1	PREDICTED: calmodulin isoform X1 [Crassostrea gigas]	4e-109
LOC105334883	protein shisa-5-like	14	0.519112266881738	5.79426479323705	0.928571428571429	0.559043979718794	0.650106903299197	2.67459867460319e-37	1.06394465436245e-31	lcl|NW_011935902.1_cds_XP_011436792.1_16738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_011436792.1	PREDICTED: protein shisa-5-like [Crassostrea gigas]	2e-45
LOC105335420	neurogenic differentiation factor 1	12	0.494939596150683	4.21388798873306	0.727891156462585	0.679963744244397	0.474384523059153	2.52709908937836e-86	1.00526990935835e-80	lcl|NW_011935945.1_cds_XP_011437570.1_17492	sp|O42606|NGN1_DANRE	5.65e-23	XP_003728087.2	4.12e-30	1752346603	ECB-GENE-23037394	LOC100890077	NA	NA	Y69A2AR.29.1	1.7e-18	ngn-1	XP_011437570.1	PREDICTED: neurogenic differentiation factor 1 [Crassostrea gigas]	0
LOC105336026	uncharacterized LOC105336026	13	0.274471077802701	1.88305711460673	0.898305084745763	0.3055432752898	0.268574075622377	4.52499718290976e-27	1.80002577937277e-21	lcl|NW_011935992.1_cds_XP_011438489.1_18363	sp|O43345|ZN208_HUMAN	7.03e-19	NA	NA	NA	NA	NA	NA	NA	C09H6.1b.1	1.92e-15	spr-4	XP_011438489.1	PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438491.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438492.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438493.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438494.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438495.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438496.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]	0
LOC105336026	uncharacterized LOC105336026	13	0.274471077802701	1.88305711460673	0.898305084745763	0.3055432752898	0.268574075622377	4.52499718290976e-27	1.80002577937277e-21	lcl|NW_011935992.1_cds_XP_011438491.1_18364	sp|O43345|ZN208_HUMAN	7.03e-19	NA	NA	NA	NA	NA	NA	NA	C09H6.1b.1	1.92e-15	spr-4	XP_011438489.1	PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438491.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438492.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438493.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438494.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438495.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438496.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]	0
LOC105336026	uncharacterized LOC105336026	13	0.274471077802701	1.88305711460673	0.898305084745763	0.3055432752898	0.268574075622377	4.52499718290976e-27	1.80002577937277e-21	lcl|NW_011935992.1_cds_XP_011438492.1_18365	sp|O43345|ZN208_HUMAN	7.03e-19	NA	NA	NA	NA	NA	NA	NA	C09H6.1b.1	1.92e-15	spr-4	XP_011438489.1	PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438491.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438492.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438493.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438494.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438495.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438496.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]	0
LOC105336026	uncharacterized LOC105336026	13	0.274471077802701	1.88305711460673	0.898305084745763	0.3055432752898	0.268574075622377	4.52499718290976e-27	1.80002577937277e-21	lcl|NW_011935992.1_cds_XP_011438493.1_18366	sp|O43345|ZN208_HUMAN	7.03e-19	NA	NA	NA	NA	NA	NA	NA	C09H6.1b.1	1.92e-15	spr-4	XP_011438489.1	PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438491.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438492.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438493.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438494.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438495.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438496.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]	0
LOC105336026	uncharacterized LOC105336026	13	0.274471077802701	1.88305711460673	0.898305084745763	0.3055432752898	0.268574075622377	4.52499718290976e-27	1.80002577937277e-21	lcl|NW_011935992.1_cds_XP_011438494.1_18367	sp|O43345|ZN208_HUMAN	7.03e-19	NA	NA	NA	NA	NA	NA	NA	C09H6.1b.1	1.92e-15	spr-4	XP_011438489.1	PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438491.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438492.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438493.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438494.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438495.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438496.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]	0
LOC105336026	uncharacterized LOC105336026	13	0.274471077802701	1.88305711460673	0.898305084745763	0.3055432752898	0.268574075622377	4.52499718290976e-27	1.80002577937277e-21	lcl|NW_011935992.1_cds_XP_011438495.1_18368	sp|O43345|ZN208_HUMAN	7.03e-19	NA	NA	NA	NA	NA	NA	NA	C09H6.1b.1	1.92e-15	spr-4	XP_011438489.1	PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438491.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438492.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438493.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438494.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438495.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438496.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]	0
LOC105336026	uncharacterized LOC105336026	13	0.274471077802701	1.88305711460673	0.898305084745763	0.3055432752898	0.268574075622377	4.52499718290976e-27	1.80002577937277e-21	lcl|NW_011935992.1_cds_XP_011438496.1_18369	sp|O43345|ZN208_HUMAN	7.03e-19	NA	NA	NA	NA	NA	NA	NA	C09H6.1b.1	1.92e-15	spr-4	XP_011438489.1	PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438491.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438492.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438493.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438494.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438495.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]XP_011438496.1 PREDICTED: uncharacterized protein LOC105336026 [Crassostrea gigas]	0
LOC105336218	uncharacterized LOC105336218	9	0.192846204074411	6.6561969208371	0.963709677419355	0.200108195022819	0.228592841327175	1.39878769075539e-57	5.56432148231729e-52	lcl|NW_011935998.1_cds_XP_019926145.1_18577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XP_019926145.1	PREDICTED: uncharacterized protein LOC105336218 [Crassostrea gigas]	0
LOC105336299	ribonucleoside-diphosphate reductase small chain	4	0.205183965711303	8.23718223408409	0.986196319018405	0.20805590302297	0.356253420411452	2.76543454240554e-150	1.10007879923075e-144	lcl|NW_011936011.1_cds_XP_011438847.1_18724	sp|P07201|RIR2_SPISO	0	XP_780110.1	0	72008642	ECB-GENE-23063405	LOC577596	FBgn0011704	1.37e-85	C03C10.3.1	2.84e-168	rnr-2	XP_011438847.1	PREDICTED: ribonucleoside-diphosphate reductase small chain [Crassostrea gigas]	0
LOC105336376	ras-related protein Rab-9A	7	0.162455624274877	2.57778831265867	0.897058823529412	0.181098072962158	0.148075765530187	2.09657091180321e-53	8.34007522431668e-48	lcl|NW_011936038.1_cds_XP_011438975.1_18844	sp|Q9R0M6|RAB9A_MOUSE	4.41e-84	XP_030836470.1	1.05e-83	1752349860	ECB-GENE-23044943	LOC115918499	FBgn0032782	3.67e-7	W03C9.3.2	6.6e-52	rab-7	XP_011438975.1	PREDICTED: ras-related protein Rab-9A [Crassostrea gigas]	4e-135
LOC105336393	THO complex subunit 3-like	11	0.419418785589892	1.32912720833659	0.894009216589862	0.469143693159828	0.490991260856253	4.13038805518701e-114	1.64305184680117e-108	lcl|NW_011936038.1_cds_XP_011439004.2_18884	sp|Q8VE80|THOC3_MOUSE	8.83e-169	XP_011662647.2	2.11e-169	1752361855	ECB-GENE-23075141	LOC577011	FBgn0037569	1.47e-33	F32H2.4.1	3.02e-48	thoc-3	XP_011439004.2	PREDICTED: LOW QUALITY PROTEIN: THO complex subunit 3-like [Crassostrea gigas]	0
LOC105336795	paired mesoderm homeobox protein 2	12	0.626665412192236	4.67393237689515	0.843537414965986	0.742901738647247	0.63719773873972	3.21746867712965e-116	1.27989616988747e-110	lcl|NW_011936088.1_cds_XP_011439562.1_19410	sp|O97039|RX_DUGJA	2.2e-25	XP_785238.2	3.96e-23	115702398	ECB-GENE-23094265	LOC580069	FBgn0052532	5.98e-12	F58E6.10a.1	2.41e-46	unc-42	XP_011439562.1	PREDICTED: paired mesoderm homeobox protein 2 [Crassostrea gigas]	5e-180
LOC105336839	mRNA decay activator protein ZFP36L1	11	0.306192673230695	8.94045314455085	0.963133640552995	0.317912966942875	0.463651133949937	1.11499248583482e-107	4.4353955089515e-102	lcl|NW_011936091.1_cds_XP_011439615.1_19458	sp|Q07352|TISB_HUMAN	2.29e-46	XP_782811.1	7.4e-46	72010393	ECB-GENE-23145722	LOC577494	FBgn0011837	7.22e-26	F38B7.1b.1	3.42e-27	ccch-1	XP_011439615.1	PREDICTED: mRNA decay activator protein ZFP36L1 [Crassostrea gigas]	0
LOC105337377	palmitoyltransferase ZDHHC15-like	14	0.471321136027753	10.8885436431777	0.964285714285714	0.488777474399152	0.686572637306305	2.57629034062355e-39	1.02483799233869e-33	lcl|NW_011936122.1_cds_XP_011440386.1_20142	sp|Q2TGI8|ZDH22_RAT	1.7e-20	XP_003726777.1	2.44e-35	390347407	ECB-GENE-23147995	LOC764485	NA	NA	K02G10.1.1	2.42e-22	dhhc-10	XP_011440386.1	PREDICTED: palmitoyltransferase ZDHHC15-like [Crassostrea gigas]	0
LOC105337656	pregnancy zone protein	13	0.232332461629423	0.835724030052915	0.88135593220339	0.263607985310306	0.248389638517269	3.79616479617776e-25	1.51009917126033e-19	lcl|NW_011936171.1_cds_XP_011440790.2_20515	sp|P20742|PZP_HUMAN	9.97e-165	XP_030830141.1	9.14e-164	1752403690	ECB-GENE-23174175	LOC594798	NA	NA	ZK337.1b.2	1.9e-97	tep-1	XP_011440790.2	PREDICTED: pregnancy zone protein [Crassostrea gigas]	0
LOC105337948	transcriptional regulator Myc-A	3	0.15954431524363	1.80761274810158	0.65943600867679	0.241940556997742	0.126503815589398	6.30753294760639e-62	2.50911137642603e-56	lcl|NW_011936203.1_cds_XP_011441199.1_20913	sp|Q9MZT9|MYC_TUPGL	4.6e-33	NA	NA	NA	NA	NA	NA	NA	T19B10.11.1	2.35e-7	mxl-1	XP_011441199.1	PREDICTED: transcriptional regulator Myc-A [Crassostrea gigas]	0
LOC105338008	sodium/potassium-transporting ATPase subunit alpha	9	0.198073325834377	6.84975890551072	0.935483870967742	0.211733555202266	0.206399818491041	4.33297675099931e-52	1.72364081964052e-46	lcl|NW_011936207.1_cds_XP_011441273.2_20970	sp|Q6RWA9|AT1A_TAESO	0	XP_030832833.1	0	1752342230	ECB-GENE-23035618	LOC404637	FBgn0002921	0	B0365.3.2	0	eat-6	XP_011441273.2	PREDICTED: sodium/potassium-transporting ATPase subunit alpha [Crassostrea gigas]	0
LOC105338027	forkhead box protein B1	5	0.198539464470031	1.44957183790846	0.568595041322314	0.349175511640608	0.166191836491174	3.1520143977839e-67	1.25385871938084e-61	lcl|NW_011936208.1_cds_XP_011441298.1_20989	sp|Q99853|FOXB1_HUMAN	7.74e-50	XP_003727565.2	1.59e-75	1752410921	ECB-GENE-23193126	LOC751834	FBgn0000659	1.88e-13	F38A6.1b.1	2.76e-47	pha-4	XP_011441298.1	PREDICTED: forkhead box protein B1 [Crassostrea gigas]	0
LOC105338218	PR domain zinc finger protein 1	11	0.416270520279275	1.89834704905652	0.870967741935484	0.477940226987316	0.502315004620388	8.82633468071464e-117	3.51108063064956e-111	lcl|NW_011936226.1_cds_XP_011441524.1_21186	sp|O75626|PRDM1_HUMAN	9.99e-76	NP_999739.2	9.15e-58	1791034359	ECB-GENE-23128359	blimp1/krox	FBgn0035625	3.34e-40	F25D7.3b.1	3.72e-67	blmp-1	XP_011441524.1	PREDICTED: PR domain zinc finger protein 1 isoform X2 [Crassostrea gigas]	0
LOC105338218	PR domain zinc finger protein 1	11	0.416270520279275	1.89834704905652	0.870967741935484	0.477940226987316	0.502315004620388	8.82633468071464e-117	3.51108063064956e-111	lcl|NW_011936226.1_cds_XP_011441523.1_21187	sp|O75626|PRDM1_HUMAN	4.17e-76	NP_999739.2	4.07e-58	1791034359	ECB-GENE-23128359	blimp1/krox	FBgn0035625	3.38e-40	F25D7.3b.1	2.19e-67	blmp-1	XP_011441523.1	PREDICTED: PR domain zinc finger protein 1 isoform X1 [Crassostrea gigas]	0
LOC105338218	PR domain zinc finger protein 1	11	0.416270520279275	1.89834704905652	0.870967741935484	0.477940226987316	0.502315004620388	8.82633468071464e-117	3.51108063064956e-111	lcl|NW_011936226.1_cds_XP_011441525.1_21188	sp|O75626|PRDM1_HUMAN	1.02e-75	NP_999739.2	8.08e-58	1791034359	ECB-GENE-23128359	blimp1/krox	FBgn0035625	3.28e-40	F25D7.3b.1	2.98e-67	blmp-1	XP_011441525.1	PREDICTED: PR domain zinc finger protein 1 isoform X3 [Crassostrea gigas]	0
