X	Row.names	p_val	avg_logFC	pct.1	pct.2	p_val_adj	keggList..spu..	ID	gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	V1	uniprot	u_ev	spurAcc	s_ev	spID02	sp_ecb	dmel	dmel_ev	cel_ID	cel_ev	cel_sym	HitAcc	HitDesc	E.Value
17635	LOC576226	0.001692971	0.402060167	0.451	0.385	1	dynein heavy chain 12, axonemal-like isoform X1	spu:576226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25225	LOC592391	0.005735357	0.400182782	0.437	0.364	1	LOW QUALITY PROTEIN: neural Wiskott-Aldrich syndrome protein	spu:592391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25300	LOC592552	0.00205593	0.400168927	0.338	0.238	1	E3 ubiquitin-protein ligase TTC3 isoform X1	spu:592552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25832	LOC593807	2.5e-15	0.399777838	1	0.998	5.45e-11	targeting protein for Xklp2 homolog isoform X1	spu:593807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18640	LOC578026	0.001588549	0.398881998	0.352	0.247	1	GON-4-like protein	spu:578026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5555	LOC105440393	2.06e-7	0.398187383	0.296	0.117	0.00450327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18984	LOC578672	7.87e-17	0.398152434	1	1	1.72e-12	heterogeneous nuclear ribonucleoprotein U isoform X3	spu:578672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23549	LOC588563	0.010885092	0.398023847	0.38	0.328	1	cAMP-dependent protein kinase type I-alpha regulatory subunit isoform X1	spu:588563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16785	LOC574677	1.22509e-4	0.39801534	0.62	0.572	1	mesoderm induction early response protein 1 isoform X1	spu:574677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28283	LOC764890	3.87854e-4	0.396752281	0.648	0.601	1	coiled-coil domain-containing protein 60	spu:764890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20558	LOC581660	4.54e-6	0.396013235	0.408	0.234	0.099117896	centromere protein K	spu:581660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18135	LOC577161	0.0022599	0.395923565	0.366	0.272	1	C-Jun-amino-terminal kinase-interacting protein 4 isoform X1	spu:577161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20394	LOC581328	0.002341004	0.394087614	0.69	0.688	1	mediator of RNA polymerase II transcription subunit 1	spu:581328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26117	LOC594598	5.91094e-4	0.393636462	0.352	0.232	1	zinc finger protein 708 isoform X1	spu:594598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27073	LOC754972	5.94e-6	0.393294905	0.62	0.515	0.129631229	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	spu:754972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22077	LOC584986	0.008439283	0.392798323	0.563	0.563	1	kidney mitochondrial carrier protein 1	spu:584986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20027	LOC580611	6.01395e-4	0.392764071	0.408	0.301	1	protein IWS1 homolog	spu:580611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17161	LOC575361	0.014784694	0.39274323	0.479	0.461	1	homeobox protein cut-like 1	spu:575361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18725	LOC578189	2.39e-7	0.391259688	0.901	0.803	0.005225894	remodeling and spacing factor 1	spu:578189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17012	LOC575098	4.12e-5	0.390557493	0.732	0.716	0.900104488	cell division cycle and apoptosis regulator protein 1 isoform X1	spu:575098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4173	LOC105436960	5.2426e-4	0.389890079	0.268	0.148	1	uncharacterized protein LOC105436960 isoform X1	spu:105436960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21756	LOC584197	0.0017853	0.389505021	0.648	0.627	1	uncharacterized protein LOC584197	spu:584197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26672	LOC753487	9.69e-7	0.389096136	0.972	0.965	0.021138255	ubiquitin-conjugating enzyme E2 2 isoform X2	spu:753487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22101	LOC585046	3.8e-5	0.388995604	0.521	0.389	0.830333023	protein Jumonji	spu:585046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24964	LOC591819	0.001276483	0.388767047	0.563	0.532	1	alpha-centractin	spu:591819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16618	LOC373434	1.54176e-4	0.388410464	0.282	0.153	1	seawi	spu:373434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22929	LOC587000	0.006322505	0.388405842	0.465	0.424	1	protein RCC2 homolog	spu:587000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19638	LOC579879	0.001730533	0.386867308	0.38	0.28	1	bromodomain-containing protein 7	spu:579879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16832	LOC574763	1.52588e-4	0.386048431	0.521	0.434	1	DCN1-like protein 5 isoform X1	spu:574763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25243	LOC592424	0.018388954	0.385492205	0.352	0.299	1	transcription initiation factor TFIID subunit 3	spu:592424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26583	LOC753159	9.14e-13	0.384966393	1	0.999	1.99e-8	chromodomain-helicase-DNA-binding protein Mi-2 homolog isoform X1	spu:753159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24043	LOC589717	0.001637385	0.384040049	0.408	0.302	1	nuclear migration protein nudC	spu:589717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21360	LOC583286	2.17e-8	0.384022429	0.887	0.846	4.73991e-4	CTD small phosphatase-like protein 2 isoform X1	spu:583286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	dri	3.91e-11	0.383343239	0.31	0.082	8.54e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17488	LOC575959	5.09326e-4	0.382127424	0.704	0.671	1	chromodomain-helicase-DNA-binding protein 1 isoform X1	spu:575959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7668	LOC105446077	0.005771102	0.382041267	0.394	0.327	1	SH2 domain-containing adapter protein F-like	spu:105446077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19981	LOC580515	7.19e-5	0.381714262	0.535	0.406	1	sprouty-related, EVH1 domain-containing protein 3	spu:580515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25929	LOC594061	0.006032715	0.381095133	0.408	0.345	1	ribosomal RNA processing protein 1 homolog A isoform X1	spu:594061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19248	LOC579169	0.001290953	0.381077924	0.296	0.181	1	uncharacterized protein LOC579169 isoform X1	spu:579169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19568	LOC579752	6.98759e-4	0.380962447	0.662	0.674	1	signal recognition particle 19 kDa protein	spu:579752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99	LOC100887858	0.009938657	0.380266716	0.338	0.265	1	vicilin-like seed storage protein At2g18540	spu:100887858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25918	LOC594026	5.22e-6	0.380116534	0.775	0.745	0.113869603	structural maintenance of chromosomes protein 3	spu:594026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20854	LOC582197	3.13097e-4	0.379449977	0.254	0.132	1	golgin subfamily A member 2	spu:582197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20130	LOC580818	4.26e-8	0.378644155	0.944	0.943	9.30506e-4	AT-rich interactive domain-containing protein 1A isoform X1	spu:580818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7160	LOC105444707	2.2e-5	0.378017607	0.676	0.617	0.479146523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20194	LOC580948	0.019842375	0.377483619	0.465	0.448	1	FAS-associated factor 1	spu:580948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24348	LOC590415	0.007929241	0.377190418	0.296	0.205	1	transmembrane protein 131 isoform X1	spu:590415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21447	LOC583484	0.028706963	0.376539419	0.324	0.272	1	probable flavin-containing monoamine oxidase A isoform X1	spu:583484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2038	LOC100891014	0.002809167	0.376469524	0.38	0.287	1	protein bowel	spu:100891014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28307	LOC764961	4.19e-5	0.376049892	0.507	0.371	0.914988578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21180	LOC582892	0.008065586	0.375966575	0.254	0.172	1	abnormal spindle-like microcephaly-associated protein homolog	spu:582892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23448	LOC588303	4.32e-8	0.374788134	0.887	0.868	9.43773e-4	heterogeneous nuclear ribonucleoprotein H isoform X2	spu:588303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18599	LOC577954	0.001520684	0.374756875	0.338	0.232	1	ribosome biogenesis protein NSA2 homolog	spu:577954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22947	LOC587044	0.005734604	0.374294759	0.254	0.163	1	WD repeat-containing protein 74	spu:587044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3780	LOC100893899	0.012720456	0.373878325	0.451	0.41	1	LOW QUALITY PROTEIN: kinesin-like protein KIF13A	spu:100893899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21879	LOC584477	9.09e-6	0.373858887	0.746	0.713	0.198328589	cell division cycle 42 (GTP binding protein, 25kDa)-like	spu:584477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24759	LOC591398	8.13e-5	0.373152573	0.746	0.722	1	neurofilament heavy polypeptide isoform X1	spu:591398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16570	LOC373342	2.41e-9	0.373105375	1	0.999	5.27e-5	histone H1, early embryonic	spu:373342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17097	LOC575241	6.11e-5	0.373001083	0.62	0.549	1	serine/threonine-protein phosphatase 6 regulatory subunit 3 isoform X1	spu:575241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2604	LOC100891918	3.14e-7	0.372945425	0.972	0.94	0.0068528	far upstream element-binding protein 1 isoform X8	spu:100891918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25874	LOC593910	0.018042011	0.372907536	0.38	0.329	1	complex I assembly factor TIMMDC1, mitochondrial	spu:593910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22531	LOC586062	0.008296855	0.372359574	0.423	0.359	1	septin-11	spu:586062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4994	LOC105439049	8.62419e-4	0.371960436	0.423	0.32	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24569	LOC590932	0.004416194	0.371640571	0.408	0.323	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26806	LOC753921	4.55e-8	0.370722755	0.859	0.803	9.93717e-4	protein FAM50A isoform X1	spu:753921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19554	LOC579728	0.002923381	0.370544673	0.366	0.275	1	uncharacterized protein LOC579728	spu:579728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25260	LOC592455	0.001034544	0.370372263	0.282	0.174	1	signal recognition particle subunit SRP72	spu:592455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25619	LOC593241	1.62776e-4	0.370363141	0.704	0.668	1	BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3	spu:593241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21149	LOC582835	1.17426e-4	0.370349612	0.761	0.786	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17541	LOC576066	7.39e-5	0.369449519	0.338	0.191	1	dual specificity mitogen-activated protein kinase kinase 1 isoform X2	spu:576066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20927	LOC582336	0.630807371	0.369395732	0.38	0.467	1	peptidyl-prolyl cis-trans isomerase sig-7	spu:582336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6519	LOC105442965	0.003717106	0.369081857	0.451	0.394	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23201	LOC587697	1.91e-6	0.368020264	0.93	0.964	0.041646638	vigilin	spu:587697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
243	LOC100888092	9.0852e-4	0.367410698	0.493	0.413	1	CDK5 regulatory subunit-associated protein 2-like	spu:100888092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22117	LOC585084	2.65e-9	0.367263132	0.986	0.983	5.78e-5	calmodulin-beta	spu:585084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16482	LOC373192	0.79255086	0.366710316	0.366	0.425	1	actin related protein 1	spu:373192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22958	LOC587083	2.11e-5	0.366473516	0.31	0.161	0.460798742	RNA-binding protein 10 isoform X1	spu:587083	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27993	LOC763805	0.003652759	0.366074539	0.521	0.507	1	nuclear cap-binding protein subunit 1	spu:763805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20754	LOC582005	0.012268473	0.364488651	0.408	0.359	1	coiled-coil domain-containing protein 178	spu:582005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21526	LOC583658	5.44315e-4	0.364452677	0.648	0.64	1	zinc finger protein ubi-d4 isoform X2	spu:583658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18053	LOC577009	0.069158832	0.364388876	0.423	0.427	1	histone acetyltransferase KAT7 isoform X1	spu:577009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23233	LOC587772	0.001690414	0.363146781	0.324	0.211	1	coiled-coil domain-containing protein 25	spu:587772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22847	LOC586800	1.7568e-4	0.36306174	0.789	0.811	1	serine/arginine-rich splicing factor 10	spu:586800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21847	LOC584403	0.00843837	0.36246107	0.521	0.493	1	condensin-2 complex subunit H2	spu:584403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6200	LOC105442127	0.011926151	0.362071883	0.366	0.304	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2542	LOC100891819	0.001119993	0.360869727	0.296	0.181	1	phospholipid-transporting ATPase ABCA1 isoform X1	spu:100891819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21000	LOC582488	2.01162e-4	0.360476458	0.352	0.221	1	paired amphipathic helix protein Sin3a isoform X1	spu:582488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18007	LOC576920	2.95145e-4	0.360333562	0.324	0.193	1	LOW QUALITY PROTEIN: transcription elongation factor SPT6	spu:576920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28370	rngi	2.87e-5	0.358347696	0.761	0.706	0.626464744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20886	LOC582262	0.001564056	0.358235252	0.352	0.246	1	cysteine-rich hydrophobic domain-containing protein 2	spu:582262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18932	LOC578567	8.08e-11	0.358172793	1	0.995	1.76e-6	transcriptional regulator ATRX homolog isoform X1	spu:578567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24574	LOC590941	4.48e-6	0.357961746	0.789	0.757	0.097788771	translationally-controlled tumor protein homolog	spu:590941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3297	LOC100893133	0.054845963	0.357875889	0.254	0.203	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19233	LOC579140	7.61e-7	0.357443285	0.268	0.1	0.016601618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19873	LOC580307	0.003874182	0.357339504	0.521	0.476	1	eukaryotic peptide chain release factor GTP-binding subunit ERF3A	spu:580307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21310	LOC583159	0.011894911	0.356716291	0.324	0.251	1	small nuclear ribonucleoprotein G	spu:583159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20621	LOC581772	1.22e-5	0.356102178	0.901	0.891	0.266425037	ubiquitin-conjugating enzyme E2 Q1	spu:581772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23110	LOC587479	1.23714e-4	0.354977714	0.817	0.825	1	basic leucine zipper and W2 domain-containing protein 1	spu:587479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1182	LOC100889604	0.025409209	0.353842654	0.38	0.335	1	zinc finger protein 652-B isoform X1	spu:100889604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25678	LOC593425	1.08417e-4	0.353489199	0.31	0.166	1	inositol oxygenase	spu:593425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24775	LOC591431	9.3e-5	0.352644509	0.254	0.122	1	transcription and mRNA export factor ENY2	spu:591431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17763	LOC576462	3.18309e-4	0.352510885	0.296	0.168	1	ubiquitin carboxyl-terminal hydrolase isozyme L5	spu:576462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25589	LOC593174	7.95565e-4	0.351476783	0.31	0.194	1	protein phosphatase 1E	spu:593174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16520	LOC373247	5.12e-9	0.350147134	0.972	0.978	1.11659e-4	nuclear intermediate filament protein	spu:373247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25042	LOC591988	0.001156667	0.350120939	0.366	0.256	1	ankycorbin	spu:591988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
